GQQ,Alpha
0.6268040463058104,0.5533367396227702
0.91036800024732,0.8004719888908227
0.8378316563374945,0.7406469813470689
0.8651694527916025,0.7532366469044186
0.8179197469733889,0.7156392554195142
0.8590657547353647,0.7553401948699917
0.5683505359774759,0.5599747311097257
0.888209510169962,0.7856654043738
0.721322858054513,0.6466035817195896
0.7710907956908254,0.6948914528160465
0.8455049836773701,0.7551455841703439
0.8995031778486785,0.7988933080381257
0.7289900156857008,0.6928730727415128
0.7937011864199035,0.7218618206217897
0.8012519137923877,0.7334389582918596
0.6919257200845246,0.6568503519502115
0.7811401497897812,0.7233724075495945
0.7974137018968921,0.7353453899998457
0.7844723524786635,0.7140000362370149
0.8608009677650271,0.7644486433563559
0.8497424150567202,0.7544201025257256
0.8207730510050415,0.7360261259478924
0.6839313479139963,0.6643568076652769
0.7340822217083007,0.7067750720273438
0.8020626028365774,0.7222288571614499
0.8769732207285664,0.7974958887750379
0.8959584853247345,0.8187836812178304
0.6186007398236635,0.5997293202693074
0.6577744083254268,0.6233795894677301
0.8784883214759927,0.7733325887552072
0.63926142159146,0.6294035887793157
0.8681244822289789,0.765683064526899
0.5685644613879055,0.5951628480221353
0.9031830379695936,0.8169933690612704
0.733062634105467,0.655263341952763
0.7375442541490548,0.6765454047864952
0.6904481775154852,0.6743062320683911
0.7596062641806094,0.6822951136270349
0.6162508638354127,0.58327642426198
0.6453529728524472,0.6019651804874901
0.6827635441197564,0.604844342693005
0.6013707868792872,0.6112911508172307
0.8497768993314065,0.7542703522478084
0.7381615851866847,0.6834066499538545
0.6309554964012916,0.6297578468217974
0.8066312246460912,0.7307556012526103
0.6508835687833223,0.6300557600663909
0.7279553747177594,0.7035213559450585
0.642589509619768,0.6060981497127126
0.6405980157164064,0.6259518197870709
0.606926466406116,0.6003032414280821
0.7042188578665136,0.6686876143915156
0.7754203450482927,0.7167659989553505
0.7359141837680696,0.6881042091177528
0.9091943318195426,0.8054610054795347
0.7759704742975786,0.7037696623317585
0.7909726658112581,0.7311367090395624
0.7123278518772949,0.6441130624291439
0.8801912110367587,0.7703324813950065
0.613271751801495,0.634829771298195
0.8854655956848188,0.7797007308254483
0.8651488544296561,0.768252257794275
0.9089138953989672,0.8162262158779928
0.7883535948081224,0.6878231096520999
0.8744320159044625,0.7829638934405679
0.8920978326546762,0.7972741411330815
0.7789305115309706,0.7124687285325553
0.6990840106877623,0.656552518461917
0.8576539226510941,0.7659623050296411
0.6965269938529797,0.6396389054415845
0.8667740502634804,0.7861256954330809
0.8710765530092575,0.7955743758782369
0.8899279774904545,0.7709522156680638
0.836103085978116,0.7426436955284837
0.8957539129184121,0.8083699830310488
0.7437775689852139,0.6954980846889915
0.8759404321609239,0.7806158477026732
0.5839125134312932,0.5646978640357877
0.6570138799391734,0.5876597828856415
0.5589267426119382,0.5571382744502317
0.7353108826884297,0.6602007066924416
0.8701156227205993,0.7874413173464674
0.8732363613848133,0.767833134494833
0.8229715316767983,0.7618414881533397
0.8930589523748136,0.773952889593817
0.6443050916675603,0.5918526745463158
0.6867152918465953,0.656885773784426
0.6665180021584693,0.5874482917721184
0.8196198227294953,0.7524701361902452
0.861824199059056,0.7671998868280222
0.6629839332511431,0.5876957114845534
0.9044298345607896,0.8027465931009263
0.5835446796167365,0.5465030414141839
0.7045165730531364,0.6486719994575569
0.7509636267051467,0.7096881215445259
0.7158251639877163,0.6879883316127982
0.7986540057459377,0.7202314479790827
0.9015931837558208,0.8216414028028577
0.6531918605240352,0.583154108655004
0.8728351406674717,0.7657323810685496
0.8762201923378541,0.7891669197730066
0.8909269043811857,0.7987553256859884
0.8396963608509341,0.7535477358017665
0.7243511429346762,0.6955076292199565
0.8957247616378479,0.8053447321589368
0.7147736946176972,0.6700071616651465
0.8842914930803191,0.7858253187461063
0.7628828192756243,0.6947643235931978
0.7462194381880844,0.6886434880621356
0.670046404412631,0.6368451885050482
0.8388883858541336,0.7724599308212764
0.8906738374547897,0.7847912290765215
0.6931458783139299,0.6104026138957576
0.7430169922560382,0.6686678847368389
0.7830341507061777,0.7114332086736128
0.8255827169440993,0.7394397195700328
0.8602740245820261,0.7758867492769552
0.6389456313827796,0.6246594065382317
0.6442648231788605,0.5872919166137052
0.5824919158108313,0.5615977935621563
0.6915001436742989,0.6070601321565633
0.8312319102127059,0.7476486032796492
0.5793270362524967,0.5727348082122069
0.8970796715855195,0.7932450447034128
0.6768696961166796,0.6496864659272721
0.7660665843668687,0.7312889119075539
0.8751770514228925,0.772129836772577
0.648536945378638,0.5981164921031296
0.9014833315392552,0.8184979855177352
0.844109486419516,0.7510822802284678
0.7701786634288796,0.7065433073967889
0.7310033251642973,0.6780236169487458
0.8336674065854957,0.7564875522920717
0.779115624688332,0.707248490629581
0.7040951470069082,0.6067533345431424
0.5898520426613119,0.5975771722292635
0.814762599671682,0.7460888569864924
0.7979108364130358,0.7311930087775963
0.684546773281402,0.6578750347720471
0.8329855259262056,0.7528893384745723
0.6044102960846718,0.6284748786760462
0.5999421540947616,0.6108576843597853
