GQQ,Alpha
0.0005850425545911,0.0479704443423146
0.000252783777233,0.0670839107863972
0.0001583856686416,0.0937892942302513
0.0002210467329332,0.0646037809914336
0.0002324122868126,0.0345792206626538
0.0001201246146493,0.0839625801229451
0.0001834796223896,0.0823815984261161
0.0002730802887399,0.0454568352770631
0.0001871285733385,0.0962592069125003
0.0001896405153934,0.0664856648307673
0.0002470251015905,0.1023530922496702
0.0003090313909913,0.0534612181018287
0.0002872526024412,0.0833887318133684
0.0001867285696259,0.0671341309342272
0.0001581216403833,0.0553178775787349
0.0001529414608499,0.092083448985935
0.0002122346668252,0.1006372165963434
0.0001453917063722,0.0884832135207023
0.0002600994258168,0.0412574739295222
0.000462645698897,0.0650657809411614
0.0002126227489649,0.0671181152848614
0.0002113809815212,0.0386397946642158
0.0003566669953001,0.0610238053994803
0.0002539318213726,0.0752018591138139
0.0001860028654755,0.0562879939115284
0.0002300928492274,0.0710589460570824
0.0002645394994678,0.0843204153625227
0.0003508381658519,0.0857234639369262
0.000123591471979,0.0245445814961855
0.0001837460649,0.059896456022672
0.0001739325974134,0.0765727511190503
0.0003400207021727,0.0677503484220905
0.000223571936564,0.045039771316793
0.0002699822912681,0.0502135316350239
0.0002369374872326,0.0664879389591872
0.0002026497662942,0.0786097047281535
0.000182111651268,0.0506793908269353
0.0001974196894714,0.0294785320740988
0.000334610013226,0.1151450041014617
0.0001417400107739,0.0666048226037358
0.0001603326600783,0.0843169461294261
0.0002373728424145,0.0600984042351848
0.0001577172176593,0.045737763109475
0.0002966736500294,0.0806531077261842
0.0001440880059522,0.0849219302370094
0.0002318079843741,0.0652505317666645
0.0001808213980148,0.0673662641739936
0.0001803983582191,0.0561131367544093
0.0003476778672337,0.0869561935441793
0.0001792750615287,0.0667140657371209
0.0002475859394711,0.0420799704129467
0.0001782883497251,0.0434139016359334
0.0001836936880021,0.0610806359110936
0.0001482589470924,0.0734809663520576
0.0002499124291828,0.0761139547782333
0.0002721655348629,0.084106160190914
0.0002518233510184,0.0702435779335838
0.0003145295356651,0.0847553661327972
0.0001585224393041,0.0975821455654234
0.0002560871197452,0.021501736079166
0.0002317083650321,0.0632310210310151
0.0005332499564265,0.0750072257211997
9.88937583827898e-05,0.0388621861868122
0.0001151901023725,0.0610217077204016
0.0001731076035142,0.0524574621001108
0.0001729634456983,0.0660481353502019
0.0001117335154403,0.0510085520426847
0.0001902583992493,0.099281050903815
0.0002484152688509,0.0688819074976952
0.0002044887834562,0.0452146114301701
0.0003294846736658,0.0900329813247475
0.0001983263958623,0.0655663445400737
0.0002864798590934,0.0447867195180029
0.0002263430242086,0.0542924557889797
0.0001119668702599,0.0467558049841443
0.0001235923515141,0.0629028982270156
0.0002757275456337,0.0461414665210381
0.0002747696048622,0.0878348648062714
0.0004365805200149,0.070358319344316
0.000143140967452,0.0817111865060748
0.000163240624513,0.0839725859385833
0.0001634575198514,0.0654702668800326
0.0003094664657806,0.041424083702204
0.0002820219224931,0.0821323191677277
0.0002072949030711,0.0734542043400449
0.0001770908132848,0.0481436064556338
0.0002788752511155,0.0439445963335547
0.0001869793005994,0.0676739341127992
0.000260386968801,0.072513885130744
0.0001492653512517,0.105732892926008
0.0002521074508559,0.0396777808347373
0.0001437176762294,0.0627124676979296
0.0003158289404868,0.0967655781169621
0.0001274551953868,0.1095310052024996
0.0001588140710891,0.0934056417246056
0.0002203705680613,0.0860680155355966
0.0002105047069239,0.0628248326351674
0.0002024532992858,0.0416670702594753
0.0002332558047031,0.0387699455818719
0.0002929716821641,0.0324877453226117
0.0001962155924338,0.0492427015856475
0.0001767124431049,0.0591646506954066
0.0001716711517452,0.0235077997678368
0.0004074809609476,0.065882182735967
0.0002469864239547,0.0561185252049983
0.0001451783580066,0.043819880755383
0.0002892393973381,0.0911009869721982
0.0001331241480526,0.0780747005092672
0.000309308574676,0.0852327367803288
0.0003012374997243,0.076901843958308
0.000207915173699,0.0698224960398951
0.0005138225329509,0.0390455747453173
0.0002273124545879,0.0782328401361542
0.0002736871972364,0.0878472615034885
0.0002669883974754,0.0800100557183923
0.0003614424262335,0.0365032230550219
0.0002023339211835,0.0403080448077913
0.0001919436062062,0.0772884228244677
0.00066882464531,0.0575444007578777
0.0002160700995407,0.0784521750213336
0.0001961767973085,0.072046183571084
0.000336611598656,0.0641669268623731
0.0001870864045654,0.0471939647397061
0.000138635039986,0.0869511804502206
0.0001960338808086,0.0606385221168791
0.0002136434888408,0.0637657624284797
0.0002118972474491,0.0734251594195813
0.0001282599565107,0.0380804297959045
9.412561189092727e-05,0.0857834951013205
0.000166043211541,0.0700609214341583
0.0001901652057547,0.0613040379742807
0.0001469895064735,0.0740945189864623
8.514899271294674e-05,0.0560461494298756
0.000310881688521,0.0672485377208185
0.0002539919313067,0.0337199224317251
0.0002249759027191,0.1166959582024453
0.0001287157649879,0.0471152129434289
0.0001717941781426,0.0855219366422462
0.0001583445838412,0.069884370178439
0.0002388251457555,0.0799233108064045
0.0001518677594581,0.0695957273729199
0.0002930212549376,0.0766998385480426
0.0005616088071564,0.064849664301857
0.0001651258707616,0.0833172767890866
0.0003117445425214,0.0894669838467412
0.0002462924682223,0.0473312455001407
0.0004554123968651,0.0451217604147097
0.00023788624436,0.095470552423043
